sample_id	haplogroup
FJ383365	M35a1b
FJ383366	M35c
FJ383367	M35c
FJ383368	M35a1
FJ383369	M35b4b1a
FJ383370	M35b4b1
FJ383371	M35b4b1
FJ383372	M35a2a
FJ383374	M35b1
FJ383375	M35b1
FJ383376	M35b1c
FJ383377	M35b1
FJ383378	M35b1b
FJ383379	M35b1b
FJ383380	M35a^
FJ383381	M35b2a
FJ383382	M35c2a
FJ383383	M35c2a
FJ383384	M35a1a
FJ383385	M35a1a
FJ383386	M35a1a
FJ383387	M35a1a
FJ383388	M35a1a
FJ383389	M35a1a
FJ383390	M35a1a
FJ383391	M35a1a
FJ383392	M35b13b
FJ383393	M35b4b1a
FJ383394	M38b2
FJ383395	M38c
FJ383396	M38c1a
FJ383397	M38c1
FJ383398	M38c1a
FJ383399	M38c1a
FJ383400	M38c1a
FJ383401	M38c1a
FJ383402	M38b2
FJ383403	M38b1
FJ383404	M38b2
FJ383405	M38b1
FJ383406	M40a2b1
FJ383407	M40a1
FJ383408	M40a1
FJ383409	M40a
FJ383410	M40a1d
FJ383411	M40a1d
FJ383412	M40a1d
FJ383413	M40a1a1^
FJ383414	M40a1b1
FJ383415	M40a2a
FJ383416	M40a2a
FJ383417	M40a1b1
FJ383418	M40a2a
FJ383419	M40a1b
FJ383420	M40a1b
FJ383421	M40a1a1^
FJ383422	M40a1a1a
FJ383423	M40a1a1^
FJ383424	M40a1a1
FJ383425	M40a1a
FJ383426	M40a1a1^
FJ383427	M40a1a1a
FJ383428	M43b1
FJ383429	M43b1
FJ383430	M45a2
FJ383431	M45a3
FJ383432	M45a4
FJ383433	M45a4
FJ383434	M45a2a1
FJ383435	M45a2a1
FJ383436	M45a5a2
FJ383437	M45a5a2
FJ383438	M53b2a2
FJ383439	M53b2a2
FJ383440	M53b2a2
FJ383441	M53b2a2
FJ383442	M53b1
FJ383443	M53b1
FJ383444	M53b1
FJ383445	M53b2a2
FJ383446	M53b1
FJ383447	M53b2a2
FJ383448	M53b1
FJ383449	M53b2a
FJ383450	M53b2a
FJ383451	M53b2a
FJ383452	M53b2a
FJ383453	M53b2a
FJ383454	M53b2a
FJ383455	M53b2b
FJ383456	M53b2b+150
FJ383457	M53b2b+150
FJ383458	M53b2b+150
FJ383459	M3c1b
FJ383460	M3c1b1a
FJ383461	M3c1b1a
FJ383462	M3c1b1b1
FJ383463	M3c1b1a
FJ383464	M3c1b1a
FJ383465	M3c1b1a
FJ383466	M3c1b1a
FJ383467	M3c1b1a
FJ383468	M3c1b1a
FJ383469	M3c1b1a
FJ383470	M3c1b1a
FJ383471	M3c1b1b
FJ383472	M3c1b1b
FJ383473	M3c1b1a
FJ383474	M3c1b1b
FJ383475	M3c1b1a
FJ383476	M3c1b1b1
FJ383477	M3c1b1a
FJ383478	M3c1b1a
FJ383479	M3c1b1a
FJ383480	M3c1b1a
FJ383481	M3c1b1a
FJ383482	M3c1b1a
FJ383483	M3c1b1a
FJ383484	M3c1b1a
FJ383485	M3c1b1a
FJ383487	M56
FJ383488	M52b1a
FJ383489	M52b1a1
FJ383490	M52b1a
FJ383491	M52b1a1
FJ383492	M52b1a1
FJ383494	M60a2a
FJ383495	M60a1
FJ383496	M60a1
FJ383497	M60a1
FJ383498	M60a2
FJ383499	M60b1
FJ383500	M60b1
FJ383501	M62a2
FJ383502	M62a2
FJ383503	G2a1h2
FJ383504	G2a1s2
FJ383505	G2b1b1a
FJ383506	G2b1b1a
FJ383507	G3b4^
FJ383508	G3b4^
FJ383509	G2b2a
FJ383510	G2b2a
FJ383511	G2b1b1
FJ383512	G3b1a1
FJ383513	M3b
FJ383514	M3a1a
FJ383515	M3a1a
FJ383516	M3a1a
FJ383517	M3a1a
FJ383518	M3a1a
FJ383519	M3a1a
FJ383520	M3a1a
FJ383521	M3a1a
FJ383522	M3b
FJ383523	M3b3
FJ383524	M3b3
FJ383525	M3b3
FJ383526	M3b3
FJ383527	M3a1
FJ383528	M3a2a
FJ383529	M3a2a
FJ383530	M3a2a
FJ383531	M3a2a
FJ383532	M3a2a
FJ383533	M3a2a
FJ383534	M3a1a
FJ383535	M3a1a
FJ383536	M3a1c1a
FJ383537	M3a1c1a
FJ383538	M3a1c1a
FJ383539	M3a1c1a
FJ383540	M3a1c1a
FJ383541	M3c2a
FJ383542	M3c3
FJ383544	M5a2a3
FJ383545	M5b2b1b1
FJ383546	M5c1b2
FJ383547	M5a2a3
FJ383548	M5a2a3
FJ383549	M5a2a3
FJ383550	M5b2b1b1
FJ383551	M5b2a3
FJ383552	M5a2a7a
FJ383553	M5a1b1
FJ383554	M5a4
FJ383555	M5a2a1a2b
FJ383556	M5a2a1a2b
FJ383557	M5d1
FJ383558	M5c1b
FJ383559	M5a3b
FJ383560	M5a3b
FJ383561	M5a3b
FJ383562	M5a3b
FJ383563	M5a3b
FJ383564	M5a2a1a1a
FJ383565	M5a3b
FJ383566	M5a5
FJ383567	M5a3b
FJ383568	M5a1b
FJ383569	M5a5
FJ383570	M5a3b
FJ383571	M5a5
FJ383572	M5a3b
FJ383573	M5a3b
FJ383574	M5a2a3
FJ383575	M5b2a3
FJ383576	M5b2b4
FJ383577	M5a2a2a1
FJ383578	M5a2a2a1
FJ383579	M5a2a2a1
FJ383580	M5a3a
FJ383581	M5a3a
FJ383582	M5a2a2a1
FJ383583	M5a3a
FJ383584	M5a2a2a1
FJ383585	M5a2a2a1
FJ383586	M5a3a
FJ383587	M5a2a2a1
FJ383588	M5b2b2a1
FJ383589	M5b1
FJ383590	M5a4
FJ383591	M5a1b1a+16291
FJ383592	M5b2b2a1
FJ383593	M5a2a2a1
FJ383594	M5a
FJ383595	M5b2b3
FJ383596	M5b2b3
FJ383597	C4a1a1a2
FJ383598	Z3a2
FJ383599	Z3a2
FJ383600	C4a1a1a2
FJ383601	Z3a1a7
FJ383602	Z3a2
FJ383603	Z3a2
FJ383604	Z3a2
FJ383605	C4a2b2c
FJ383606	C4a2b2c
FJ383607	C4a2c1
FJ383608	C4a2c1
FJ383609	C4a2c1
FJ383610	C4a2c1'3'6
FJ383611	C4a2c1
FJ383612	C4a2c6
FJ383613	C4a2c1
FJ383614	C4a2c6
FJ383615	C4a2c1'3'6^
FJ383616	C4a2c1
FJ383617	C4a2c1
FJ383618	C4a2c1
FJ383619	C4a2c1
FJ383620	Z3a1a10
FJ383621	Z7
FJ383622	C7a1a2
FJ383623	C7a1a2
FJ383624	C7a1a2
FJ383625	Z7
FJ383626	Z7
FJ383627	C7a1a2
FJ383628	C7a1a2
FJ383629	Z7
FJ383630	C7a1a
FJ383631	C4a2b1
FJ383632	C7a1a
FJ383633	C7a1a
FJ383634	C4a2b1
FJ383635	C4a1a1a3
FJ383636	C7a1d
FJ383637	C4a2b1
FJ383638	C7a1a
FJ383639	C4a1a1a3
FJ383640	C7a1a
FJ383641	C7b1a
FJ383642	Z3a1a7a
FJ383643	C7b1a
FJ383644	Z3b
FJ383645	Z3b
FJ383646	Z3a1a7+16150
FJ383647	C4a2c2+709
FJ383648	C4a1a1a1
FJ383649	C4a2c2+709
FJ383650	M10a1f'g'h'i
FJ383651	M12a1b1a
FJ383652	M12b1a1
FJ383653	M12b1a1
FJ383654	M30d1b1a
FJ383655	M30d1b1a
FJ383656	M30d1b1
FJ383657	M30i1b
FJ383658	M30h6
FJ383659	M30h6
FJ383660	M30a2
FJ383661	M30a2
FJ383662	M30
FJ383663	M30
FJ383664	M30b1a
FJ383665	M30a2
FJ383666	M30a2
FJ383667	M30i1
FJ383668	M30d2a
FJ383669	M30d2a
FJ383670	M30e
FJ383671	M30g
FJ383672	M30e
FJ383673	M30p1a
FJ383674	M30f3
FJ383675	M30p1a
FJ383676	M30e
FJ383677	M30e
FJ383678	M30e3
FJ383679	M30e3
FJ383680	M34a2a
FJ383681	M34b1
FJ383682	M34a2
FJ383683	M37a2c
FJ383684	M37e2b
FJ383685	M37a2
FJ383687	M37d
FJ383688	M37d
FJ383689	M37a1
FJ383690	M37a1
FJ383691	M37a1
FJ383692	M37a1
FJ383693	M37e2a1
FJ383694	M37e2a1
FJ383695	M37a2c
FJ383696	M39b1d3
FJ383697	M39b1d3
FJ383698	M39b1d3
FJ383699	M39b1d3
FJ383700	M39b1d3
FJ383701	M39b1d1a4
FJ383704	M39b1d1a4
FJ383705	M39a2
FJ383706	M39a2
FJ383708	M39b2c
FJ383710	M39a1b
FJ383711	M39b1+234
FJ383712	M39a2
FJ383713	M39b2c
FJ383715	M39a1
FJ383716	M41a1
FJ383717	M41a1b
FJ383718	M41a1b
FJ383719	M41a1
FJ383720	M41c
FJ383721	M41c
FJ383722	M41b1
FJ383723	M49a1b1
FJ383724	M49a1b
FJ383725	M49a1b1
FJ383726	M49a1b1
FJ383727	M49a1b1
FJ383728	M49a1b1
FJ383729	M49a1b1
FJ383730	M49a1b1
FJ383731	M49a1b1
FJ383732	M49a1b1
FJ383733	M49a1b1
FJ383734	M49a1b1
FJ383735	M49a1
FJ383736	M63c
FJ383737	M63
FJ383738	M63c
FJ383739	M63c
FJ383740	M63c
FJ383741	M63c
FJ383742	M42b1a4
FJ383743	M42b1a4
FJ383745	M42b1a3
FJ383746	M42b1a3b
FJ383747	M44a
FJ383748	M44a
FJ383749	M44a1
FJ383750	M44
FJ383751	M44a1
FJ383752	M44a1a
FJ383753	M44a1
FJ383754	M44a1
FJ383755	M44a1
FJ383756	M44a1a
FJ383757	M57b1
FJ383758	M57b1
FJ383759	M57b1
FJ383761	M57b
FJ383762	M57a6a2
FJ383763	M57a6a2
FJ383764	M57a3
FJ383765	M49d
FJ383766	M49c
FJ383767	M49c1a1
FJ383768	M49c1a1
FJ383769	M13b2
FJ383770	M61a1
FJ383771	M61a1
FJ383772	M61a1
FJ383773	M61a1
FJ383774	M13b2a
FJ383775	M13b2a
FJ383776	M13b2a
FJ383777	M13b2a
FJ383778	M36d1c
FJ383779	M36d1b
FJ383780	M36d1b
FJ383781	M36d1c2
FJ383782	M36d1
FJ383783	M36d1
FJ383784	M36d1
FJ383785	M36d1
FJ383786	M36d1
FJ383787	M36d1c2
FJ383788	M36d1c2
FJ383789	M36d1
FJ383790	M36d1+207
FJ383791	M36d1c1
FJ383792	M36d1c1
FJ383793	M36d1
FJ383794	M36d1+207
FJ383795	M36c
FJ383796	M36d1
FJ383797	M36d1
FJ383798	M36d1+207
FJ383799	M36c
FJ383800	M36d1c2
FJ383801	M36c
FJ383802	M36d1
FJ383803	M36d1c
FJ383804	M36d1
FJ383805	M36d1
FJ383806	M36d1b
FJ383807	M36d2
FJ383808	M36c
FJ383809	M36c
FJ383810	M36c
FJ383811	M36c
FJ383812	M64a
FJ383813	M64a
FJ384431	W1f
FJ384432	W1f
FJ384433	H5r1
FJ384434	H5r1
FJ384435	T2b
FJ384436	T2b
FJ384439	V4a
FJ384440	V4a
FJ415605	D4j2+16261
FJ428235	E1a1b
FJ428236	E1a2
FJ441666	X2b27
FJ442939	M46a
FJ445407	J1c3b1a
FJ445408	J2b1a1a2
FJ445409	J2b1s1
FJ447985	J1c1a
FJ449571	J1c2c1
FJ457949	X2b26
FJ460521	X1c6
FJ460522	L1b1a13
FJ460523	L2e1a2
FJ460524	R0a1a9
FJ460527	L2a1
FJ460529	L3b1a3b
FJ460531	L4a1d
FJ460532	H1v
FJ460533	L3e5d
FJ460536	L3b1a4
FJ460537	L1b1a12a
FJ460538	U6b3a
FJ460540	L3d4a
FJ460543	J2a2b1b
FJ460549	L2a1c4a
FJ460550	H3w
FJ460551	K1a8b2
FJ460558	U5a2c1
FJ460559	J2a2d
FJ460560	L2a1c1d
FJ460561	N1b1a8a2
FJ460562	I1a1
FJ461348	W3b
FJ467940	R8b1a4a
FJ467941	R8b1d
FJ467942	R8a1a1c3
FJ467943	R8a1a1a2
FJ467946	R8a2b4
FJ467947	R8a1a1d
FJ467948	R8b1c
FJ467949	R8a1a1b2a
FJ467951	R8a1a1b
FJ467952	R8a1a2
FJ467953	R8a1a4
FJ467955	R8a1a1
FJ467965	R8a1a1e
FJ467968	R8a1b
FJ467970	R8a1b
FJ467971	R8a1a2a3
FJ467972	R8a1
FJ467974	R8a1a2a2
FJ467978	R8a1a1a1a
FJ467984	R8a1a3
FJ467987	R8b2
FJ467989	R8b2
FJ472633	W1ar
FJ472839	W3a1a1a1
FJ473381	W6b5
FJ493502	D4b2b4b
FJ493504	U2e1
FJ493506	U4a1d
FJ493508	U5a1b1c1b
FJ493509	Z1a3a1
FJ493512	Z1a1a
FJ493513	Z1a1b
FJ493515	Z1a2a1a
FJ493516	N1b1a2b
FJ493517	U5b1e1l
FJ499471	J1c2s1
FJ499472	J1c2d2
FJ499497	U5b1e1a
FJ502349	J1c1b1a18
FJ527772	H2a5a1a
FJ527777	H2a5a1a1
FJ538285	J1c4
FJ543102	M23h1
FJ543390	W1e
FJ544230	M13a2a4
FJ544231	M62b
FJ544232	A11a1
FJ544233	M62b2a
FJ544234	M62b1
FJ544235	M62b1
FJ544236	M9a1b1c
FJ544238	M62b2a
FJ544239	M62b3
FJ544240	M62b2a
FJ560455	H13a1a4
FJ603099	J1c3j
FJ625848	L3f3
FJ625850	L3f3c1
FJ625854	L3f3a
FJ625855	L3f3a1
FJ652065	H6c5
FJ656214	H1af2a
FJ656215	T2a1a30
FJ668389	H2a1a16
FJ705060	H11a2a3b1
FJ705809	A2f1a
FJ711758	U3b1b
FJ713601	L1c1d1a
FJ713602	A2n3a1
FJ748704	M13a1+16148
FJ748705	A6b
FJ748706	M7b1a1n
FJ748707	G1c1b
FJ748708	N9a1a
FJ748710	Z4a1a2
FJ748711	C7a
FJ748712	F3a1b2
FJ748714	A11b
FJ748715	M7c1c2^
FJ748716	D4a5
FJ748717	M62b2
FJ748718	A11b1
FJ748719	N9a10
FJ748720	F1c1a2
FJ748721	R11b4
FJ748722	F3a1b2
FJ748723	M9a1a1
FJ748724	A44a
FJ748725	F1a2b
FJ748726	G3b1a1
FJ748728	B4a1g
FJ748729	M9a1a1c1b1a
FJ748730	D5a2a1b111"
FJ748731	C4a2b2
FJ748732	A11a
FJ748733	A11a9
FJ748734	D4l2b
FJ748735	M9a1b1
FJ748736	F2h
FJ748737	F1d5a
FJ748738	D4s
FJ748739	G3b4+189
FJ748740	G2a101d"
FJ748741	M70
FJ748742	A15a6
FJ748743	M9a1b1c
FJ748744	M9a1a2
FJ748745	B4a3
FJ748746	C4a1a4a
FJ748747	D4j1a1
FJ748748	G2a1
FJ748749	M13a2
FJ748750	F1b1ak"
FJ748751	Z8
FJ748752	D5a2a2c
FJ748753	U1a1c1a
FJ748754	F1c1a1a
FJ748755	M9a1a1c1b1a
FJ748756	G2b1b
FJ748758	M9a1a2g2
FJ748759	M11a2b
FJ770940	M49d3a+16104
FJ770941	M104a
FJ770942	M3c1a
FJ770943	R7c1
FJ770944	U9a1
FJ770945	M86
FJ770946	M3d1
FJ770948	M45a5b1
FJ770949	M5a2a1
FJ770950	M33a6a1
FJ770951	M33d2
FJ770952	M35a1
FJ770953	M5c2b
FJ770954	M43a1
FJ770955	M5d2
FJ770956	M35e1a1a
FJ770957	M13b1a
FJ770958	M43a1
FJ770959	M33a1a+207
FJ770961	R30a1a2
FJ770962	M31c
FJ770963	M38e
FJ770964	M52b1b1
FJ770965	M3c1a4a
FJ770966	M35b11
FJ770967	F1d1a
FJ770970	R7a1a2a
FJ770971	M66a1
FJ770972	M3c1a
FJ770973	R30b1^
FJ775667	A2f1a4
FJ794473	H5b1
FJ800808	H2a1d
FJ821289	W3a1a3a
FJ828532	U2e1a
FJ842614	H2a1e1a7
FJ858266	H1at1a5
FJ858802	U4b1a3a2
FJ858877	U4b1b1
FJ858878	U7a2d
FJ858880	D4e4a1
FJ858882	D4e5b1
FJ858887	D4j4b
FJ858888	D4j4a1
FJ858889	D4c2b
FJ865502	K1a1b2b2a
FJ865560	V9a1
FJ887848	U5b2a1b5b
FJ916904	U5b2b3a1a2
FJ938288	K1a1b1a
FJ940865	H1i1
FJ951438	C5b1b1a
FJ951439	C5a1a
FJ951440	C5d1
FJ951441	C5b1a2a
FJ951442	C4a1a3
FJ951443	C4a1a4a
FJ951444	C4a1a3
FJ951445	C4+3816
FJ951446	D4b1a2a2
FJ951447	C4+3816
FJ951448	D4p
FJ951449	C4a2a1+150
FJ951450	D4e5a
FJ951451	C4b6
FJ951452	C5c1
FJ951453	D5a2a1a1b1
FJ951454	C5b3
FJ951455	C5b1b1a
FJ951456	D4j8d
FJ951457	C5a2b3
FJ951458	D4j5a2
FJ951459	C4a1a4
FJ951460	C4+3816
FJ951461	D4m2a8
FJ951462	C4a1a18
FJ951463	C4a1a3a
FJ951464	C5b1a
FJ951465	D5a2a2
FJ951466	D5a2a1f
FJ951467	D5a2a6
FJ951468	D4g2b
FJ951469	D4j
FJ951470	D4b2b5a
FJ951471	D4e5a
FJ951472	C
FJ951473	C5b1a
FJ951474	C4b1a2
FJ951475	C4a1a6
FJ951476	C4+3816
FJ951477	C4b1e
FJ951478	C5a1d
FJ951479	D5a2a1+16266
FJ951480	C5b1a
FJ951481	C5a1d
FJ951482	C4a2a1f
FJ951483	D4o1a
FJ951484	D4h4a1
FJ951485	D4j8
FJ951486	D4p
FJ951487	D4b1a2a2
FJ951488	D4j10a
FJ951489	C4a1a4a5
FJ951490	D4b1a2a1d1
FJ951491	D4j1a1d
FJ951492	D4j7a
FJ951493	D4j1a1i
FJ951494	D4c2a1
FJ951495	C4b3a
FJ951496	C5b1b
FJ951497	C4b1b1
FJ951498	D4b2b2c
FJ951499	D4b2b1
FJ951500	D4o4a
FJ951501	D4j11b
FJ951502	C4+3816
FJ951503	D4j9
FJ951504	C4a2a1c
FJ951505	D4j4a1
FJ951506	D2
FJ951507	D4j31a
FJ951508	C4b6a
FJ951509	D4m2b
FJ951510	D4
FJ951511	D4b1a2a1d1
FJ951512	C4b1a3
FJ951513	D5a2a2h
FJ951514	D4b2d
FJ951515	C5a1
FJ951516	D4j10a
FJ951517	D4a1g
FJ951518	C4a1a4a
FJ951519	D4h4a
FJ951520	D2b2
FJ951521	D4c2b2
FJ951522	D4g2a1i
FJ951523	D4j9b
FJ951524	D4e5a1a
FJ951525	D4g2a1f
FJ951526	D3a1
FJ951527	D4b1a3
FJ951528	D4l1b
FJ951529	D4j33
FJ951530	C4a1a
FJ951531	D4c2b1
FJ951532	C4a2a1
FJ951533	C4a1a3a
FJ951534	D4h1d
FJ951535	D4b2b5b^
FJ951536	D4j9
FJ951537	D4j7a
FJ951538	D4b2b5a
FJ951539	C4a1a12a1a
FJ951540	C7
FJ951541	D4b2d
FJ951542	D4j8
FJ951543	D4j1a1k
FJ951544	D4j35
FJ951545	D4b1a2a1d1
FJ951546	D4c2a1
FJ951547	D4i2
FJ951548	C4a2c5
FJ951549	D4f1
FJ951550	D4j8d
FJ951551	D4o2
FJ951552	C4a1a3b2
FJ951553	D4j12a
FJ951554	D4n2a
FJ951555	D4j9
FJ951556	D4o2a
FJ951557	D4e1f+16092
FJ951558	D3a
FJ951559	C4b1d
FJ951560	C5a1b
FJ951561	C4+3816
FJ951562	C5a1b
FJ951563	C7a1c3
FJ951564	D4e4a1
FJ951565	D4m2a1
FJ951566	C5b1a
FJ951567	D5a2a2
FJ951568	C4+3816
FJ951569	D4e4a2b
FJ951570	D4l2a2
FJ951571	D4e4a2b
FJ951572	C4a2a1d
FJ951573	C4+3816
FJ951574	D4c2a1
FJ951575	D4
FJ951576	C5d2
FJ951577	C4a1a12a1a
FJ951578	D4g2a1f
FJ951579	C4a2a1c1
FJ951580	C4+3816
FJ951581	D4b1a2a3
FJ951582	D4j10a
FJ951583	C5a1c
FJ951584	D4j1a1i
FJ951585	D4j9b
FJ951586	C5b1a
FJ951587	D4o1c+16189+189
FJ951588	D2b1
FJ951589	D5a3b
FJ951590	D4b2b1
FJ951591	D4b2b6c
FJ951592	D4e1a2a
FJ951593	D4f1
FJ951594	C7
FJ951595	C5a2b1a
FJ951596	C5a2b3
FJ951597	C5a2b3
FJ951598	C4b2a
FJ951599	C5a2b3
FJ951600	D4ab1
FJ951601	C4a1a
FJ951602	D4c2b4a
FJ951603	D4b1a2a1d1
FJ951604	C4j2
FJ951605	C5c1a
FJ951606	C5c1a8
FJ951607	C4a1a4a7a
FJ951608	C4a2a1
FJ951609	C4a2a1
FJ951610	C4e
FJ951611	C4e
FJ951612	C4a1a5
FJ951613	C4a1a4a7a
FJ951614	C5c+16291
FJ951615	D5a3a1a
FJ951616	D4e4b
FJ951617	C4+3816
FJ951618	C4+3816
FJ966912	H5a1p
FJ968772	M9a1a2g1
FJ968773	M13a2a4
FJ968774	M9a1b1'3'4'5
FJ968775	M9a1a2g2
FJ968796	I1b6c1
FJ979865	U6a7a1
FJ984932	U2e2a1b6
GQ119008	M71a3
GQ119009	F3b1a3
GQ119010	R9c1a4
GQ119011	F3b1a1
GQ119012	M73b4
GQ119013	Y2a1
GQ119015	F3b1a2
GQ119016	Y2a
GQ119017	M73a1b
GQ119020	B5b1c9
GQ119021	B4a1a5c
GQ119022	D6a2c
GQ119025	D5b1c1a1
GQ119026	P9a2
GQ119027	E1a1
GQ119028	F1a1d
GQ119031	B5a1b1c
GQ119033	R24a2
GQ119034	N22b1a
GQ119036	P10
GQ119037	R24a1
GQ119038	M71a2d
GQ119039	M73a4a
GQ119040	D6c1b
GQ119041	B5b2a2a2b
GQ119042	D6c1c
GQ119044	M72a3
GQ119045	B6a1b1a1
GQ119047	E2a1a
GQ129143	U5b3g2a
GQ129144	U5b3r
GQ129152	U5b3a1a
GQ129157	U5b3a1b
GQ129158	U5b3a1b1
GQ129163	U5b3a2g1
GQ129164	U5b3a2
GQ129165	U5b3b1b
GQ129167	U5b3b1
GQ129168	U5b3b
GQ129170	U5b3c1
GQ129172	U5b3c2
GQ129173	U5b3d
GQ129174	U5b3d
GQ129177	U5b3e2a
GQ129179	U5b3+16304+228
GQ129180	U5b3+16304+228
GQ132188	U5b2b2a1
GQ160809	U5a1a1d3a
GQ161177	B4c1b2a1
GQ165466	H3i1
GQ175058	H1ag1a
GQ200588	X2s
GQ214521	Q2a2b
GQ214522	Q2a4b
GQ214525	Q2a1a
GQ214526	Q2a2a
GQ214527	Q2a1
GQ231312	X2d1a
GQ301863	R22c3b
GQ301864	R23
GQ301865	M77
GQ301866	M21b2c
GQ301867	N21
GQ301868	M50b1b+151+150
GQ301869	M17a1
GQ301870	M51a2
GQ301871	N21e
GQ301872	M71c2
GQ301873	M17a3^
GQ301874	M51a1a
GQ301875	M73b
GQ301876	M17b1
GQ301877	N21a2
GQ301878	M22a1b1
GQ301879	M51b1a1
GQ301880	M22b2
GQ301881	M72a2
GQ301882	M51a2
GQ301883	M73a1+16172
GQ301884	M21b2c
GQ301886	R22b1a1
GQ301887	N21d2
GQ304746	J1c2c1a2
GQ304748	V10b1b
GQ332765	H1c3b1a
GQ334692	H5a1
GQ352635	M17d1
GQ368895	U5a1a1h
GQ377757	A2i2a
GQ389777	M23
GQ389779	M32c+16259
GQ398480	A2y
GQ398487	A2y
GQ422375	H7c5
GQ853200	U5b2a1a1g
GQ888707	H1af1a
GQ888724	H1t1a
GQ888725	H1t2
GQ888727	H1r1d1
GQ888731	HV4a2a
GQ891957	U4b2a1b
GQ895140	M9a1b1c
GQ895141	M11a4b
GQ895142	M13a1+16148
GQ895143	M9a1b1'2'3'4'5
GQ895145	M9a1b1
GQ895146	M9a1a1c1b1a1
GQ895147	A11a3b
GQ895149	A11a
GQ895150	M9a1a1c1b1a19
GQ895151	M9a1a1c1b1a19
GQ895153	D4j1a2
GQ895154	D2b1
GQ895155	C4d
GQ895156	C4f2
GQ895157	M11a2
GQ895158	M13a1+16148
GQ895159	M9a1a2h
GQ895160	M9a1a2g1
GQ895161	M62a1
GQ895162	A11a
GQ895163	M13a2a4
GQ895165	C4d
GQ895167	M13a2a4a
GQ895168	A11a
GQ895169	M62b1
GQ895170	C4a2b3
GQ902958	H55a3
GQ983060	H5a13
GQ983061	H5r2
GQ983062	H5r2
GQ983068	H5a11
GQ983069	H5a3
GQ983074	H5f5^
GQ983075	H5a1
GQ983076	H5d
GQ983078	H524a
GQ983079	H5n2
GQ983082	H5e1b
GQ983083	H5r
GQ983088	H5b4a
GQ983090	H14a4c
GQ983092	H5a4a1
GQ983096	H5a6c
GQ983098	H5t5
GQ983103	H5r1
GQ983105	H5a3c
GQ983106	H5a7a
GQ983107	H5r
GQ983109	H5n4
GQ999958	F2h
GQ999962	A5b1d
GU002155	W3a1b
GU012633	U5a2c5
GU014565	A11a
GU014567	M9a1a2h
GU048747	T2c1f
GU065327	J2a2a2c1
GU122975	U4a2c1
GU122976	H10g
GU122978	K1a4a1a3
GU122979	V13
GU122980	T1a1
GU122981	D4e4b
GU122982	U4d1b4
GU122983	H1b1a
GU122984	I2
GU122985	U4d2a
GU122986	U3a1
GU122987	J1d6
GU122988	U4d2a
GU122989	W3a1x
GU122990	HV0a1
GU122991	U5b1e1d
GU122992	N1b1a5
GU122993	U5a2a1n4^
GU122994	H11a1
GU122995	A10b1a1
GU122996	H1c4b1
GU122997	H2a2a4b
GU122998	T2b35c
GU122999	M1a3b3a
GU123000	W3a1a2a
GU123001	T2a1b2a1a
GU123002	W1aw1a1
GU123003	V1a1a1a^
GU123004	V1a1m
GU123005	H47d
GU123006	H6a1a4
GU123007	U1b2g
GU123008	J1c4
GU123010	T2b
GU123011	K1c1e9a
GU123012	M7b1a1d1
GU123013	J2a1a1a
GU123015	K1a4a1a3
GU123016	J1c15c1a1
GU123017	H5a1a10
GU123018	T2b4bl
GU123019	N1a3a3
GU123020	H6a1a4
GU123021	U4d1a1
GU123022	U8a1a1
GU123024	V1a1m
GU123025	T2b16
GU123026	N1a1a1a1
GU123027	I1a1c
GU123028	T2
GU123029	W1b1a1
GU123030	D4i2
GU123031	U4a1d1a
GU123032	U5a1d2b3
GU123033	U4a
GU123034	U4a1d1a
GU123035	G2b2c
GU123036	D4j13
GU123037	U5a1a2a
GU123038	H27a3
GU123039	U4b1b1c
GU123040	H4a1a1a3c
GU123041	U4b1b1c
GU123042	J1c2e1a
GU123043	D4b1a2a1d3
GU123044	Y1b2
GU123045	G2a3a
GU123046	H7a1i
GU123047	C4b4a
GU147938	W3a2a2
GU170816	R7b2
GU170817	T2b7
GU170818	R30a1b1a2^
GU170819	R7b2
GU170820	U9a1e
GU183768	T2b2k
GU191795	K1a4a1b1
GU207871	H1au1b
GU215075	C4c1d
GU218692	U1a1a8a1
GU228506	H13b1m1
GU252762	U4a1b1a
GU289555	H1c3b1
GU290207	N1a1a1b
GU290209	N1a1a1a1a2
GU290211	N1a1a1a2+16086
GU290214	N1a1a1a1a2
GU290215	N1a1a1a1
GU290216	N1a1a1a3b4a^
GU294854	I2f
GU295448	K1a9
GU296541	U5b2a2d2a
GU296542	U5a1d1a
GU296543	U5a1a2
GU296547	U5a1e
GU296552	U5b2a2a1a
GU296557	U5a1a2a
GU296558	U5a1a1a
GU296559	U5a2b7
GU296560	U5a2b1b
GU296561	U5a2e
GU296562	U5a1b2
GU296563	U5b3k
GU296564	U5a1a1a
GU296565	U5b1b1f1
GU296566	U5b1b1ak1
GU296567	U5b2a2b1f
GU296568	U5b2a1a1
GU296569	U5a1b2c
GU296570	U5a1
GU296571	U5b1e1a1
GU296572	U5a1c1
GU296578	U5a2b22
GU296579	U5b1b1a+7385
GU296580	U5a2a1o
GU296581	U5a1a1a
GU296582	U5b1aq
GU296583	U5a1a1+16192
GU296587	U5a2b2a1
GU296588	U5a1c1
GU296589	U5a1c3b1a
GU296591	U5b1b1f
GU296592	U5a1b3k
GU296597	U5a2a1c
GU296598	U5b1b1a1a
GU296599	U5a1d2a1h
GU296600	U5a2b1c4a2
GU296601	U5a1a1+16192
GU296603	U5a1f2c
